partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P02,0,0,1,1,11,9,2,TRUE,TRUE,18.33422,9,7,5,5,9,9,9,5,5
P02,1,0,1,1,14,6,8,FALSE,TRUE,22.97085,10,6,5,5,9,9,6,10,10
P02,2,0,1,1,8,8,0,FALSE,TRUE,12.57172,8,8,5,5,9,9,9,15,15
P02,3,0,1,1,8,4,4,FALSE,FALSE,23.0115,4,4,0,0,5,5,7,15,15
P02,4,0,1,1,9,7,2,TRUE,TRUE,17.05373,9,7,5,5,9,5,9,20,20
P02,5,0,1,1,10,8,2,FALSE,FALSE,23.01279,4,6,0,0,6,6,6,20,20
P02,6,0,1,1,10,8,2,FALSE,TRUE,20.01958,8,8,5,5,7,6,5,25,25
P02,7,0,1,1,8,8,0,FALSE,TRUE,17.792,8,8,5,5,5,5,5,30,30
P02,8,0,1,1,10,6,4,FALSE,TRUE,20.29865,10,6,5,5,4,7,4,35,35
P02,9,0,1,1,12,6,6,FALSE,TRUE,23.01283,10,6,5,5,7,7,4,40,40
P02,10,0,1,1,10,8,2,FALSE,TRUE,14.2144,8,8,5,5,9,9,8,45,45
P02,11,0,1,1,8,8,0,FALSE,TRUE,12.26486,8,8,5,5,9,9,9,50,50
P02,12,0,1,1,8,8,0,FALSE,TRUE,11.2914,8,8,5,5,9,9,9,55,55
P02,13,0,1,1,8,8,0,FALSE,TRUE,11.01217,8,8,5,5,9,9,9,60,60
P02,14,0,1,1,8,8,0,FALSE,TRUE,11.09609,8,8,5,5,9,9,9,65,65
P02,15,0,1,1,8,8,0,FALSE,TRUE,14.24321,8,8,5,5,9,9,9,70,70
P02,16,0,1,1,9,7,2,TRUE,TRUE,13.83807,9,7,5,5,9,9,9,75,75
P02,17,0,1,1,8,8,0,FALSE,TRUE,11.0119,8,8,5,5,9,9,9,80,80
P02,18,0,1,1,10,8,2,FALSE,TRUE,14.08885,8,8,5,5,9,9,9,85,85
P02,19,0,1,1,8,8,0,FALSE,TRUE,10.59512,8,8,5,5,9,9,9,90,90
P02,20,1,1,0,10,8,2,FALSE,TRUE,17.41671,8,8,5,5,9,9,9,95,95
P02,21,1,1,0,8,8,0,FALSE,TRUE,11.29045,8,8,5,5,9,9,9,100,100
P02,22,1,1,0,8,8,0,FALSE,TRUE,11.01182,8,8,5,5,9,9,1,105,105
P02,23,1,1,0,8,8,0,FALSE,TRUE,11.42667,8,8,5,5,9,9,9,110,110
P02,24,1,1,0,8,8,0,FALSE,TRUE,11.7223,8,8,5,5,9,9,9,115,115
