partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P25,37,1,1,0,8,8,0,FALSE,TRUE,10.85913,8,8,5,5,9,9,9,185,185
P25,38,1,1,0,10,10,0,FALSE,TRUE,19.99138,10,6,5,5,9,9,9,190,190
P25,39,1,1,0,8,8,0,FALSE,TRUE,11.63785,8,8,5,5,9,9,9,195,195
P25,40,2,0,1,10,10,0,FALSE,TRUE,14.39539,10,6,7,3,9,9,9,202,198
P25,41,2,0,1,12,10,2,FALSE,TRUE,20.77114,10,6,7,3,9,9,9,209,201
P25,42,2,0,1,8,8,0,FALSE,TRUE,11.10939,8,8,5,5,9,9,9,214,206
P25,43,2,0,1,8,8,0,FALSE,TRUE,12.30662,8,8,5,5,9,9,9,219,211
P25,44,2,0,1,9,9,0,TRUE,TRUE,11.27612,9,7,6,4,9,9,9,225,215
P25,45,2,0,1,10,8,2,FALSE,TRUE,17.86113,8,8,5,5,9,9,9,230,220
P25,46,2,0,1,9,9,0,TRUE,TRUE,13.2535,9,7,6,4,9,9,9,236,224
P25,47,2,0,1,10,8,2,FALSE,TRUE,16.33045,8,8,5,5,9,9,9,241,229
P25,48,2,0,1,7,7,0,TRUE,TRUE,10.77484,7,9,4,6,9,9,9,245,235
P25,49,2,0,1,10,6,4,FALSE,TRUE,23.01266,6,10,3,7,9,9,9,248,242
P25,50,2,0,1,9,9,0,TRUE,TRUE,12.46061,9,7,6,4,9,9,9,254,246
P25,51,2,0,1,7,7,0,TRUE,TRUE,11.26284,7,9,4,6,9,9,9,258,252
P25,52,2,0,1,8,8,0,FALSE,TRUE,11.59662,8,8,5,5,9,9,9,263,257
P25,53,2,0,1,8,8,0,FALSE,TRUE,12.37681,8,8,5,5,9,9,9,268,262
P25,54,2,0,1,8,8,0,FALSE,TRUE,11.48437,8,8,5,5,9,9,9,273,267
P25,55,2,0,1,12,6,6,FALSE,TRUE,21.92673,6,10,3,7,9,9,9,276,274
P25,56,2,0,1,8,8,0,FALSE,TRUE,12.08206,8,8,5,5,9,9,9,281,279
P25,57,2,0,1,8,8,0,FALSE,TRUE,11.37389,8,8,5,5,9,9,9,286,284
P25,58,2,0,1,10,10,0,FALSE,TRUE,14.49291,10,6,7,3,9,9,9,293,287
P25,59,2,0,1,7,7,0,TRUE,TRUE,9.730945,7,9,4,6,9,9,9,297,293
P25,60,3,0,0,9,7,2,TRUE,TRUE,13.44835,7,9,4,6,9,9,9,301,299
P25,61,3,0,0,10,6,4,FALSE,TRUE,14.63148,6,10,3,7,9,9,9,304,306
P25,62,3,0,0,8,8,0,FALSE,TRUE,11.90258,8,8,5,5,9,9,1,309,311
P25,63,3,0,0,10,8,2,FALSE,TRUE,17.72264,8,8,5,5,9,9,9,314,316
P25,64,3,0,0,7,7,0,TRUE,TRUE,11.10939,7,9,4,6,9,9,9,318,322
P25,65,3,0,0,8,8,0,FALSE,TRUE,11.42993,8,8,5,5,9,9,9,323,327
P25,66,3,0,0,8,8,0,FALSE,TRUE,11.97297,8,8,5,5,9,9,9,328,332
P25,67,3,0,0,8,8,0,FALSE,TRUE,11.61059,8,8,5,5,9,9,9,333,337
P25,68,3,0,0,8,8,0,FALSE,TRUE,10.37223,8,8,5,5,9,9,9,338,342
P25,69,3,0,0,10,6,4,FALSE,TRUE,17.14994,6,10,3,7,8,7,9,341,349
P25,70,3,0,0,8,8,0,FALSE,TRUE,13.44822,8,8,5,5,9,9,9,346,354
P25,71,3,0,0,8,8,0,FALSE,TRUE,11.24884,8,8,5,5,9,9,9,351,359
P25,72,3,0,0,8,8,0,FALSE,TRUE,11.43005,8,8,5,5,9,9,9,356,364
P25,73,3,0,0,8,6,2,FALSE,TRUE,16.76182,6,10,3,7,9,9,9,359,371
P25,74,3,0,0,8,8,0,FALSE,TRUE,10.06709,8,8,5,5,9,9,9,364,376
P25,75,3,0,0,8,8,0,FALSE,TRUE,11.01235,8,8,5,5,9,9,9,369,381
P25,76,3,0,0,8,8,0,FALSE,TRUE,10.31578,8,8,5,5,9,9,9,374,386
P25,77,3,0,0,8,8,0,FALSE,TRUE,11.40177,8,8,5,5,9,9,9,379,391
P25,78,3,0,0,12,8,4,FALSE,TRUE,23.01263,8,8,5,5,9,9,9,384,396
P25,79,3,0,0,8,8,0,FALSE,TRUE,13.11442,8,8,5,5,9,9,9,389,401
