partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P23,26,1,1,1,14,10,4,FALSE,TRUE,23.01262,10,6,5,5,3,7,4,94,86
P23,27,1,1,1,12,8,4,FALSE,TRUE,21.31441,8,8,5,5,6,3,7,99,91
P23,28,1,1,1,10,10,0,FALSE,TRUE,14.60383,10,6,5,5,3,7,6,104,96
P23,29,1,1,1,14,8,6,FALSE,TRUE,21.7738,8,8,5,5,7,7,7,109,101
P23,30,1,1,1,10,8,2,FALSE,FALSE,23.01283,8,2,0,0,4,2,7,109,101
P23,31,1,1,1,14,2,12,FALSE,FALSE,23.01264,2,8,0,0,7,1,7,109,101
P23,32,1,1,1,12,6,6,FALSE,TRUE,17.40222,6,10,5,5,8,3,7,114,106
P23,33,1,1,1,10,8,2,FALSE,TRUE,16.80304,8,8,5,5,7,7,7,119,111
P23,34,1,1,1,12,10,2,FALSE,TRUE,18.01495,10,6,5,5,3,8,4,124,116
P23,35,1,1,1,8,8,0,FALSE,TRUE,12.04356,8,8,5,5,8,8,7,129,121
P23,36,1,1,1,10,8,2,FALSE,TRUE,20.61802,8,8,5,5,7,8,8,134,126
P23,37,1,1,1,8,8,0,FALSE,TRUE,13.32326,8,8,5,5,6,8,8,139,131
P23,38,1,1,1,16,10,6,FALSE,FALSE,23.01223,10,2,0,0,3,3,8,139,131
P23,39,1,1,1,10,8,2,FALSE,TRUE,18.20995,8,8,5,5,9,7,8,144,136
P23,40,2,0,0,10,6,4,FALSE,TRUE,16.38552,6,10,3,7,7,2,5,147,143
P23,41,2,0,0,14,10,4,FALSE,TRUE,22.1776,10,6,7,3,3,5,8,154,146
P23,42,2,0,0,14,10,4,FALSE,TRUE,23.01271,10,6,7,3,3,6,7,161,149
P23,43,2,0,0,12,10,2,FALSE,TRUE,21.27232,10,6,7,3,3,3,7,168,152
P23,44,2,0,0,14,4,10,FALSE,TRUE,22.83157,4,12,2,8,7,3,7,170,160
P23,45,2,0,0,11,7,4,TRUE,TRUE,13.6011,7,9,4,6,7,3,7,174,166
P23,46,2,0,0,13,5,8,TRUE,TRUE,21.50893,5,11,3,7,7,2,6,177,173
P23,47,2,0,0,11,7,4,TRUE,TRUE,16.10777,7,9,4,6,7,3,5,181,179
P23,48,2,0,0,12,8,4,FALSE,TRUE,17.17948,8,8,5,5,8,2,7,186,184
P23,49,2,0,0,16,2,14,FALSE,FALSE,23.013,2,6,0,0,7,1,7,186,184
P23,50,2,0,0,14,10,4,FALSE,TRUE,18.94742,10,6,7,3,2,3,7,193,187
P23,51,2,0,0,10,8,2,FALSE,TRUE,14.35305,8,8,5,5,8,4,7,198,192
P23,52,2,0,0,12,8,4,FALSE,TRUE,19.74104,8,8,5,5,7,3,8,203,197
P23,53,2,0,0,10,8,2,FALSE,TRUE,15.11933,8,8,5,5,7,7,7,208,202
P23,54,2,0,0,12,6,6,FALSE,TRUE,16.39972,6,10,3,7,8,3,8,211,209
P23,55,2,0,0,14,6,8,FALSE,TRUE,20.56246,6,10,3,7,4,3,7,214,216
P23,56,2,0,0,10,8,2,FALSE,TRUE,15.45289,8,8,5,5,3,1,7,219,221
P23,57,2,0,0,12,6,6,FALSE,TRUE,18.43272,6,10,3,7,7,3,7,222,228
P23,58,2,0,0,12,8,4,FALSE,TRUE,17.48538,8,8,5,5,3,3,1,227,233
P23,59,2,0,0,12,8,4,FALSE,TRUE,18.12564,8,8,5,5,3,3,7,232,238
P23,60,3,1,0,13,11,2,TRUE,TRUE,20.59052,11,5,5,5,3,7,4,237,243
P23,61,3,1,0,8,6,2,FALSE,TRUE,16.02377,6,10,5,5,8,8,8,242,248
P23,62,3,1,0,8,6,2,FALSE,TRUE,13.33698,6,10,5,5,8,8,8,247,253
P23,63,3,1,0,12,8,4,FALSE,TRUE,17.7475,8,8,5,5,8,8,9,252,258
P23,64,3,1,0,10,10,0,FALSE,TRUE,16.37237,10,6,5,5,4,7,7,257,263
P23,65,3,1,0,9,7,2,TRUE,TRUE,11.30471,7,9,5,5,7,7,8,262,268
P23,66,3,1,0,10,10,0,FALSE,TRUE,13.97728,10,6,5,5,3,8,8,267,273
P23,67,3,1,0,8,8,0,FALSE,TRUE,11.08111,8,8,5,5,7,8,7,272,278
P23,68,3,1,0,11,7,4,TRUE,TRUE,15.50925,7,9,5,5,8,8,8,277,283
P23,69,3,1,0,10,6,4,FALSE,TRUE,17.09524,6,10,5,5,8,8,8,282,288
P23,70,3,1,0,8,8,0,FALSE,TRUE,10.7474,8,8,5,5,8,8,8,287,293
P23,71,3,1,0,9,7,2,TRUE,TRUE,11.72201,7,9,5,5,8,8,8,292,298
P23,72,3,1,0,12,10,2,FALSE,TRUE,18.75265,10,6,5,5,3,8,8,297,303
P23,73,3,1,0,8,8,0,FALSE,TRUE,13.44847,8,8,5,5,4,8,8,302,308
P23,74,3,1,0,8,6,2,FALSE,TRUE,14.82507,6,10,5,5,8,8,8,307,313
P23,75,3,1,0,10,10,0,FALSE,TRUE,15.81513,10,6,5,5,3,8,8,312,318
P23,76,3,1,0,8,8,0,FALSE,TRUE,11.87504,8,8,5,5,6,8,8,317,323
P23,77,3,1,0,10,10,0,FALSE,TRUE,14.11674,10,6,5,5,1,8,6,322,328
P23,78,3,1,0,9,9,0,TRUE,TRUE,11.05373,9,7,5,5,3,8,8,327,333
P23,79,3,1,0,8,8,0,FALSE,TRUE,11.59674,8,8,5,5,6,8,8,332,338
