partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P15,31,1,1,1,8,8,0,FALSE,TRUE,14.57639,8,8,5,5,7,7,7,126,114
P15,32,1,1,1,10,8,2,FALSE,TRUE,16.14861,8,8,5,5,8,8,8,131,119
P15,33,1,1,1,8,8,0,FALSE,TRUE,14.6018,8,8,5,5,8,8,8,136,124
P15,34,1,1,1,12,10,2,FALSE,TRUE,21.9175,10,6,5,5,8,8,8,141,129
P15,35,1,1,1,9,7,2,TRUE,TRUE,14.8948,7,9,5,5,8,8,8,146,134
P15,36,1,1,1,10,8,2,FALSE,TRUE,18.5584,8,8,5,5,8,8,8,151,139
P15,37,1,1,1,8,8,0,FALSE,TRUE,12.79436,8,8,5,5,8,8,8,156,144
P15,38,1,1,1,10,8,2,FALSE,TRUE,16.01118,8,8,5,5,8,8,8,161,149
P15,39,1,1,1,8,8,0,FALSE,TRUE,15.07915,8,8,5,5,8,8,8,166,154
P15,40,2,0,0,11,7,4,TRUE,TRUE,16.5675,7,9,4,6,4,4,5,170,160
P15,41,2,0,0,8,6,2,TRUE,TRUE,19,7,9,4,6,4,4,5,174,166
P15,42,2,0,0,8,8,0,FALSE,TRUE,12.20998,8,8,5,5,4,4,5,179,171
P15,43,2,0,0,10,8,2,FALSE,TRUE,16.5022,8,8,5,5,4,4,5,184,176
P15,44,2,0,0,12,8,4,FALSE,TRUE,19.4479,8,8,5,5,4,4,5,189,181
P15,45,2,0,0,8,8,0,FALSE,TRUE,12.75058,8,8,5,5,4,4,5,194,186
P15,46,2,0,0,8,8,0,FALSE,TRUE,12.48809,8,8,5,5,4,4,5,199,191
P15,47,2,0,0,10,8,2,FALSE,TRUE,15.35623,8,8,5,5,4,4,5,204,196
P15,48,2,0,0,12,8,4,FALSE,TRUE,19.17144,8,8,5,5,4,4,5,209,201
P15,49,2,0,0,8,8,0,FALSE,TRUE,13.04574,8,8,5,5,3,3,5,214,206
P15,50,2,0,0,10,10,0,FALSE,TRUE,16.10849,10,6,7,3,3,3,5,221,209
P15,51,2,0,0,8,8,0,FALSE,TRUE,13.14258,8,8,5,5,3,3,5,226,214
P15,52,2,0,0,10,8,2,FALSE,TRUE,15.24686,8,8,5,5,3,3,5,231,219
P15,53,2,0,0,8,8,0,FALSE,TRUE,14.43544,8,8,5,5,4,4,5,236,224
P15,54,2,0,0,8,8,0,FALSE,TRUE,12.86429,8,8,5,5,4,4,5,241,229
P15,55,2,0,0,8,6,2,FALSE,TRUE,14.92482,6,10,3,7,4,4,5,244,236
P15,56,2,0,0,8,8,0,FALSE,TRUE,11.90389,8,8,5,5,4,4,5,249,241
P15,57,2,0,0,10,8,2,FALSE,TRUE,14.08975,8,8,5,5,4,4,5,254,246
P15,58,2,0,0,8,6,2,FALSE,TRUE,14.86831,6,10,3,7,4,4,5,257,253
P15,59,2,0,0,15,11,4,TRUE,TRUE,22.5522,9,7,6,4,4,4,5,263,257
P15,60,3,1,0,8,8,0,FALSE,TRUE,13.29513,8,8,5,5,6,6,6,268,262
P15,61,3,1,0,10,8,2,FALSE,TRUE,15.53715,8,8,5,5,7,7,7,273,267
P15,62,3,1,0,10,6,4,FALSE,TRUE,16.20605,6,10,5,5,7,7,7,278,272
P15,63,3,1,0,8,8,0,FALSE,TRUE,13.79692,8,8,5,5,7,7,7,283,277
P15,64,3,1,0,8,8,0,FALSE,TRUE,13.57465,8,8,5,5,8,8,8,288,282
P15,65,3,1,0,10,6,4,FALSE,TRUE,18.44414,6,10,5,5,8,8,8,293,287
P15,66,3,1,0,8,8,0,FALSE,TRUE,13.6986,8,8,5,5,9,8,8,298,292
P15,67,3,1,0,8,8,0,FALSE,TRUE,13.46259,8,8,5,5,8,8,8,303,297
P15,68,3,1,0,10,8,2,FALSE,TRUE,13.68604,8,8,5,5,8,8,8,308,302
P15,69,3,1,0,12,6,6,FALSE,TRUE,18.39931,6,10,5,5,8,8,8,313,307
P15,70,3,1,0,10,6,4,FALSE,TRUE,17.08333,6,10,5,5,8,8,8,318,312
P15,71,3,1,0,8,8,0,FALSE,TRUE,22.09287,8,8,5,5,8,8,8,323,317
P15,72,3,1,0,10,8,2,FALSE,TRUE,18.86436,8,8,5,5,8,8,8,328,322
P15,73,3,1,0,8,8,0,FALSE,TRUE,14.39456,8,8,5,5,8,8,8,333,327
P15,74,3,1,0,8,8,0,FALSE,TRUE,14.06331,8,8,5,5,8,8,8,338,332
P15,75,3,1,0,10,8,2,FALSE,TRUE,18.61438,8,8,5,5,8,8,8,343,337
P15,76,3,1,0,8,8,0,FALSE,TRUE,18.14111,8,8,5,5,8,8,8,348,342
P15,77,3,1,0,8,8,0,FALSE,TRUE,13.51701,8,8,5,5,8,8,8,353,347
P15,78,3,1,0,8,8,0,FALSE,TRUE,13.26868,8,8,5,5,8,8,8,358,352
P15,79,3,1,0,10,8,2,FALSE,TRUE,14.54909,8,8,5,5,8,8,8,363,357
