partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P19,24,1,0,0,10,8,2,FALSE,TRUE,18.36095,8,8,5,5,9,1,9,101,99
P19,25,1,0,0,10,10,0,FALSE,TRUE,13.3657,10,6,7,3,9,1,9,108,102
P19,26,1,0,0,10,10,0,FALSE,TRUE,16.6923,10,6,7,3,9,1,9,115,105
P19,27,1,0,0,10,10,0,FALSE,TRUE,20.43759,10,6,7,3,9,1,7,122,108
P19,28,1,0,0,12,8,4,FALSE,TRUE,17.20672,8,8,5,5,9,1,9,127,113
P19,29,1,0,0,12,8,4,FALSE,FALSE,23.0121,8,4,0,0,6,1,5,127,113
P19,30,1,0,0,12,10,2,FALSE,TRUE,19.16919,10,6,7,3,9,1,9,134,116
P19,31,1,0,0,12,10,2,FALSE,TRUE,17.61064,10,6,7,3,9,1,9,141,119
P19,32,1,0,0,16,12,4,FALSE,TRUE,23.01343,12,4,8,2,9,1,9,149,121
P19,33,1,0,0,12,10,2,FALSE,TRUE,15.78645,10,6,7,3,9,1,9,156,124
P19,34,1,0,0,14,8,6,FALSE,TRUE,21.35596,8,8,5,5,9,1,9,161,129
P19,35,1,0,0,14,12,2,FALSE,TRUE,19.29583,12,4,8,2,9,1,9,169,131
P19,36,1,0,0,9,7,2,TRUE,TRUE,14.2424,7,9,4,6,9,1,9,173,137
P19,37,1,0,0,10,6,4,FALSE,TRUE,16.96628,6,10,3,7,9,1,9,176,144
P19,38,1,0,0,8,8,0,FALSE,TRUE,12.47402,8,8,5,5,9,1,9,181,149
P19,39,1,0,0,10,8,2,FALSE,TRUE,17.31775,8,8,5,5,9,1,9,186,154
P19,40,2,1,1,10,10,0,FALSE,TRUE,16.84494,10,6,5,5,9,1,9,191,159
P19,41,2,1,1,12,10,2,FALSE,FALSE,23.01251,10,2,0,0,9,9,9,191,159
P19,42,2,1,1,12,10,2,FALSE,TRUE,18.39086,10,6,5,5,9,9,9,196,164
P19,43,2,1,1,10,10,0,FALSE,TRUE,16.24182,10,6,5,5,9,9,9,201,169
P19,44,2,1,1,8,8,0,FALSE,TRUE,13.49076,8,8,5,5,9,9,9,206,174
P19,45,2,1,1,12,10,2,FALSE,TRUE,18.98947,10,6,5,5,9,9,9,211,179
P19,46,2,1,1,11,9,2,TRUE,TRUE,18.68382,9,7,5,5,9,9,9,216,184
P19,47,2,1,1,10,10,0,FALSE,TRUE,18.48808,10,6,5,5,7,9,7,221,189
P19,48,2,1,1,12,10,2,FALSE,TRUE,17.80575,10,6,5,5,9,9,7,226,194
P19,49,2,1,1,10,10,0,FALSE,TRUE,15.31525,10,6,5,5,9,9,7,231,199
P19,50,2,1,1,12,8,4,FALSE,TRUE,19.75527,8,8,5,5,9,9,9,236,204
P19,51,2,1,1,10,8,2,FALSE,TRUE,17.98715,8,8,5,5,9,9,9,241,209
P19,52,2,1,1,10,10,0,FALSE,TRUE,16.63632,10,6,5,5,9,9,7,246,214
P19,53,2,1,1,10,10,0,FALSE,TRUE,15.8579,10,6,5,5,9,9,7,251,219
P19,54,2,1,1,10,10,0,FALSE,TRUE,22.56739,10,6,5,5,7,9,7,256,224
P19,55,2,1,1,10,10,0,FALSE,TRUE,15.88447,10,6,5,5,9,9,7,261,229
P19,56,2,1,1,16,10,6,FALSE,TRUE,23.00048,10,6,5,5,9,9,9,266,234
P19,57,2,1,1,10,10,0,FALSE,TRUE,15.4444,10,6,5,5,9,9,8,271,239
P19,58,2,1,1,10,8,2,FALSE,TRUE,16.28934,8,8,5,5,9,9,9,276,244
P19,59,2,1,1,12,10,2,FALSE,TRUE,18.85017,10,6,5,5,9,9,8,281,249
P19,60,3,0,1,14,10,4,FALSE,TRUE,20.7572,10,6,7,3,9,4,9,288,252
P19,61,3,0,1,10,10,0,FALSE,TRUE,14.24179,10,6,7,3,9,4,9,295,255
P19,62,3,0,1,11,9,2,TRUE,TRUE,16.5675,9,7,6,4,9,3,9,301,259
P19,63,3,0,1,12,8,4,FALSE,TRUE,17.34579,8,8,5,5,9,1,9,306,264
P19,64,3,0,1,12,10,2,FALSE,TRUE,21.49445,10,6,7,3,9,1,1,313,267
P19,65,3,0,1,10,10,0,FALSE,TRUE,15.87435,10,6,7,3,9,1,9,320,270
P19,66,3,0,1,10,10,0,FALSE,TRUE,17.2766,10,6,7,3,9,1,9,327,273
P19,67,3,0,1,12,12,0,FALSE,TRUE,21.14742,12,4,8,2,9,1,9,335,275
P19,68,3,0,1,10,8,2,FALSE,TRUE,14.60394,8,8,5,5,9,1,9,340,280
P19,69,3,0,1,10,8,2,FALSE,TRUE,17.55548,8,8,5,5,9,1,9,345,285
P19,70,3,0,1,10,8,2,FALSE,TRUE,16.23022,8,8,5,5,9,1,9,350,290
P19,71,3,0,1,10,8,2,FALSE,TRUE,14.49181,8,8,5,5,9,1,9,355,295
P19,72,3,0,1,10,8,2,FALSE,TRUE,13.90661,8,8,5,5,9,1,9,360,300
P19,73,3,0,1,10,10,0,FALSE,TRUE,18.57144,10,6,7,3,9,1,9,367,303
P19,74,3,0,1,10,10,0,FALSE,TRUE,21.45393,10,6,7,3,9,1,9,374,306
P19,75,3,0,1,13,9,4,TRUE,TRUE,19.99147,9,7,6,4,9,1,9,380,310
P19,76,3,0,1,8,8,0,FALSE,TRUE,12.62651,8,8,5,5,9,1,9,385,315
P19,77,3,0,1,10,10,0,FALSE,TRUE,17.58131,10,6,7,3,9,1,9,392,318
P19,78,3,0,1,16,10,6,FALSE,TRUE,22.55308,10,6,7,3,9,1,9,399,321
P19,79,3,0,1,12,10,2,FALSE,TRUE,17.85218,10,6,7,3,9,1,9,406,324
