partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P06,0,0,0,0,11,9,2,TRUE,TRUE,17.36051,7,9,4,6,9,3,8,4,6
P06,1,0,0,0,12,8,4,FALSE,TRUE,19.37952,8,8,5,5,8,3,9,9,11
P06,2,0,0,0,8,8,0,FALSE,TRUE,17.23564,8,8,5,5,8,3,9,14,16
P06,3,0,0,0,8,8,0,FALSE,TRUE,18.19868,8,8,5,5,8,4,9,19,21
P06,4,0,0,0,8,8,0,FALSE,TRUE,12.89125,8,8,5,5,8,4,9,24,26
P06,5,0,0,0,10,8,2,FALSE,TRUE,15.39843,8,8,5,5,8,5,9,29,31
P06,6,0,0,0,8,8,0,FALSE,TRUE,12.64201,8,8,5,5,9,5,9,34,36
P06,7,0,0,0,10,8,2,FALSE,TRUE,16.03844,8,8,5,5,9,5,9,39,41
P06,8,0,0,0,8,8,0,FALSE,TRUE,11.45774,8,8,5,5,8,5,9,44,46
P06,9,0,0,0,8,8,0,FALSE,TRUE,10.97089,8,8,5,5,9,6,9,49,51
P06,10,0,0,0,8,8,0,FALSE,TRUE,10.85924,8,8,5,5,9,5,9,54,56
P06,11,0,0,0,8,8,0,FALSE,TRUE,11.51393,8,8,5,5,9,6,9,59,61
P06,12,0,0,0,8,8,0,FALSE,TRUE,10.26116,8,8,5,5,9,7,9,64,66
P06,13,0,0,0,8,8,0,FALSE,TRUE,18.21084,8,8,5,5,9,6,9,69,71
P06,14,0,0,0,15,9,6,TRUE,TRUE,21.13352,9,7,6,4,9,7,9,75,75
P06,15,0,0,0,8,8,0,FALSE,TRUE,19.28387,8,8,5,5,9,8,9,80,80
P06,16,0,0,0,8,8,0,FALSE,TRUE,11.94534,8,8,5,5,9,8,8,85,85
P06,17,0,0,0,8,8,0,FALSE,TRUE,11.62477,8,8,5,5,9,5,9,90,90
P06,18,0,0,0,8,8,0,FALSE,TRUE,10.27394,8,8,5,5,9,7,9,95,95
P06,19,0,0,0,8,8,0,FALSE,TRUE,11.13773,8,8,5,5,9,9,9,100,100
P06,20,1,0,1,10,8,2,FALSE,TRUE,19.64433,8,8,5,5,9,7,9,105,105
P06,21,1,0,1,8,8,0,FALSE,TRUE,14.85482,8,8,5,5,9,7,9,110,110
P06,22,1,0,1,8,8,0,FALSE,TRUE,11.93158,8,8,5,5,9,7,9,115,115
P06,23,1,0,1,8,8,0,FALSE,TRUE,12.11159,8,8,5,5,9,8,9,120,120
P06,24,1,0,1,8,8,0,FALSE,TRUE,11.6115,8,8,5,5,9,7,9,125,125
P06,25,1,0,1,8,8,0,FALSE,TRUE,18.3503,8,8,5,5,9,8,9,130,130
P06,26,1,0,1,8,8,0,FALSE,TRUE,10.99886,8,8,5,5,9,7,9,135,135
P06,27,1,0,1,10,8,2,FALSE,TRUE,19.645,8,8,5,5,9,7,9,140,140
P06,28,1,0,1,8,8,0,FALSE,TRUE,11.57047,8,8,5,5,9,8,9,145,145
P06,29,1,0,1,8,8,0,FALSE,TRUE,14.91193,8,8,5,5,9,8,9,150,150
P06,30,1,0,1,8,8,0,FALSE,TRUE,10.79,8,8,5,5,9,8,9,155,155
P06,31,1,0,1,8,8,0,FALSE,TRUE,14.03448,8,8,5,5,9,9,9,160,160
P06,32,1,0,1,8,8,0,FALSE,TRUE,11.83397,8,8,5,5,9,8,9,165,165
P06,33,1,0,1,8,8,0,FALSE,TRUE,15.64938,8,8,5,5,9,8,9,170,170
P06,34,1,0,1,8,8,0,FALSE,TRUE,10.97159,8,8,5,5,9,9,9,175,175
P06,35,1,0,1,8,8,0,FALSE,TRUE,10.9575,8,8,5,5,9,9,9,180,180
P06,36,1,0,1,8,8,0,FALSE,TRUE,11.47276,8,8,5,5,9,9,9,185,185
P06,37,1,0,1,8,8,0,FALSE,TRUE,11.6397,8,8,5,5,9,9,9,190,190
P06,38,1,0,1,8,8,0,FALSE,TRUE,13.44901,8,8,5,5,9,9,8,195,195
P06,39,1,0,1,8,8,0,FALSE,TRUE,11.8476,8,8,5,5,9,9,9,200,200
P06,40,2,1,0,10,8,2,FALSE,TRUE,17.43076,8,8,5,5,9,9,9,205,205
P06,41,2,1,0,8,8,0,FALSE,TRUE,11.47233,8,8,5,5,9,9,9,210,210
P06,42,2,1,0,8,8,0,FALSE,TRUE,10.94287,8,8,5,5,9,9,9,215,215
P06,43,2,1,0,8,8,0,FALSE,TRUE,11.20702,8,8,5,5,9,9,9,220,220
P06,44,2,1,0,8,8,0,FALSE,TRUE,10.48431,8,8,5,5,9,9,9,225,225
P06,45,2,1,0,8,8,0,FALSE,TRUE,14.73064,8,8,5,5,9,9,9,230,230
P06,46,2,1,0,8,8,0,FALSE,TRUE,12.16799,8,8,5,5,9,9,9,235,235
P06,47,2,1,0,8,8,0,FALSE,TRUE,19.96632,8,8,5,5,9,9,9,240,240
P06,48,2,1,0,10,6,4,FALSE,TRUE,15.64923,10,6,5,5,9,8,9,245,245
P06,49,2,1,0,8,8,0,FALSE,TRUE,11.20706,8,8,5,5,9,9,9,250,250
P06,50,2,1,0,8,8,0,FALSE,TRUE,11.20671,8,8,5,5,9,9,9,255,255
P06,51,2,1,0,8,8,0,FALSE,TRUE,11.01208,8,8,5,5,9,9,9,260,260
