partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P28,0,0,1,0,8,6,2,False,False,23.01234,4,6,0,0,7,6,6,0,0
P28,1,0,1,0,8,2,6,False,False,23.01293,4,2,0,0,6,7,6,0,0
P28,2,0,1,0,10,4,6,False,False,23.01341,8,4,0,0,7,7,6,0,0
P28,3,0,1,0,10,6,4,False,False,23.00092,6,6,0,0,8,7,6,0,0
P28,4,0,1,0,8,6,2,False,False,23.00072,8,4,0,0,8,8,7,0,0
P28,5,0,1,0,10,8,2,False,True,18.67082,8,8,5,5,9,9,9,5,5
P28,6,0,1,0,8,8,0,False,True,13.43506,8,8,5,5,9,9,9,10,10
P28,7,0,1,0,10,6,4,False,False,23.01334,6,6,0,0,9,9,9,10,10
P28,8,0,1,0,10,8,2,False,True,18.71172,8,8,5,5,9,9,9,15,15
P28,9,0,1,0,8,6,2,False,True,19.56203,10,6,5,5,9,9,9,20,20
P28,10,0,1,0,10,4,6,False,False,23.01303,6,4,0,0,6,6,7,20,20
P28,11,0,1,0,8,6,2,False,True,16.27607,10,6,5,5,9,9,9,25,25
P28,12,0,1,0,8,4,4,False,False,23.00059,8,4,0,0,7,7,8,25,25
P28,13,0,1,0,8,8,0,False,True,17.19531,8,8,5,5,9,9,9,30,30
P28,14,0,1,0,8,8,0,False,True,18.61494,8,8,5,5,9,9,9,35,35
P28,15,0,1,0,10,8,2,False,False,23.01337,4,8,0,0,7,9,9,35,35
P28,16,0,1,0,8,8,0,False,True,15.41227,8,8,5,5,9,9,9,40,40
P28,17,0,1,0,8,8,0,False,True,15.8163,8,8,5,5,9,9,9,45,45
P28,18,0,1,0,12,8,4,False,False,23.01324,4,6,0,0,6,7,6,45,45
P28,19,0,1,0,10,8,2,False,True,19.28276,8,8,5,5,9,9,9,50,50
P28,20,1,0,0,10,8,2,False,True,17.27758,8,8,5,5,9,4,9,55,55
P28,21,1,0,0,10,6,4,False,False,23.00192,4,6,0,0,6,1,4,55,55
P28,22,1,0,0,10,8,2,False,True,18.97709,8,8,5,5,9,4,9,60,60
P28,23,1,0,0,10,6,4,False,True,19.17141,10,6,7,3,7,7,8,67,63
P28,24,1,0,0,12,8,4,False,True,22.56872,8,8,5,5,9,8,9,72,68
P28,25,1,0,0,8,8,0,False,True,17.05649,8,8,5,5,9,9,9,77,73
P28,26,1,0,0,12,8,4,False,False,23.01348,4,8,0,0,7,6,7,77,73
P28,27,1,0,0,10,6,4,False,True,18.39161,10,6,7,3,6,4,6,84,76
P28,28,1,0,0,8,8,0,False,True,14.81457,8,8,5,5,9,9,9,89,81
P28,29,1,0,0,10,4,6,False,False,23.0127,4,4,0,0,6,4,6,89,81
P28,30,1,0,0,10,8,2,False,True,18.43374,8,8,5,5,9,9,9,94,86
P28,31,1,0,0,14,6,8,False,False,23.01356,6,6,0,0,6,4,6,94,86
P28,32,1,0,0,8,6,2,False,True,15.27296,10,6,7,3,7,6,6,101,89
P28,33,1,0,0,8,8,0,False,True,17.51525,8,8,5,5,9,6,8,106,94
P28,34,1,0,0,10,8,2,False,True,18.33674,8,8,5,5,9,9,9,111,99
P28,35,1,0,0,12,10,2,False,True,20.87006,6,10,3,7,8,9,9,114,106
P28,36,1,0,0,10,10,0,False,True,15.91355,6,10,3,7,2,1,9,117,113
