partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P09,35,1,1,0,8,8,0,FALSE,TRUE,11.73411,8,8,5,5,9,9,9,175,175
P09,36,1,1,0,8,8,0,FALSE,TRUE,14.81106,8,8,5,5,9,9,9,180,180
P09,37,1,1,0,8,8,0,FALSE,TRUE,11.25819,8,8,5,5,9,9,9,185,185
P09,38,1,1,0,8,8,0,FALSE,TRUE,11.09412,8,8,5,5,9,9,9,190,190
P09,39,1,1,0,10,8,2,FALSE,TRUE,13.88269,8,8,5,5,9,9,9,195,195
P09,40,2,0,1,10,10,0,FALSE,TRUE,12.89306,10,6,7,3,3,4,9,202,198
P09,41,2,0,1,12,6,6,FALSE,TRUE,17.61197,6,10,3,7,1,2,9,205,205
P09,42,2,0,1,9,7,2,TRUE,TRUE,12.47507,7,9,4,6,4,1,9,209,211
P09,43,2,0,1,10,10,0,FALSE,TRUE,13.37023,10,6,7,3,1,1,9,216,214
P09,44,2,0,1,8,8,0,FALSE,TRUE,12.0281,8,8,5,5,1,1,9,221,219
P09,45,2,0,1,9,9,0,TRUE,TRUE,11.54238,9,7,6,4,1,1,9,227,223
P09,46,2,0,1,8,8,0,FALSE,TRUE,10.19131,8,8,5,5,1,1,9,232,228
P09,47,2,0,1,8,8,0,FALSE,TRUE,10.38379,8,8,5,5,1,1,9,237,233
P09,48,2,0,1,10,6,4,FALSE,TRUE,14.08878,6,10,3,7,1,1,9,240,240
P09,49,2,0,1,10,6,4,FALSE,TRUE,16.23064,6,10,3,7,1,1,9,243,247
P09,50,2,0,1,8,8,0,FALSE,TRUE,11.05382,8,8,5,5,1,1,9,248,252
P09,51,2,0,1,8,8,0,FALSE,TRUE,10.34312,8,8,5,5,1,1,9,253,257
P09,52,2,0,1,11,11,0,TRUE,TRUE,14.63231,11,5,7,3,1,1,9,260,260
P09,53,2,0,1,8,8,0,TRUE,TRUE,19,9,7,6,4,1,1,9,266,264
P09,54,2,0,1,16,10,6,FALSE,TRUE,22.70786,10,6,7,3,1,1,9,273,267
P09,55,2,0,1,9,9,0,TRUE,TRUE,14.01973,9,7,6,4,1,1,9,279,271
P09,56,2,0,1,14,8,6,FALSE,TRUE,21.73283,8,8,5,5,1,1,9,284,276
P09,57,2,0,1,11,9,2,TRUE,TRUE,15.51041,9,7,6,4,1,1,9,290,280
P09,58,2,0,1,9,9,0,TRUE,TRUE,11.10941,9,7,6,4,1,1,9,296,284
P09,59,2,0,1,8,8,0,FALSE,TRUE,10.42667,8,8,5,5,1,1,9,301,289
P09,60,3,0,0,9,7,2,TRUE,TRUE,10.07841,7,9,4,6,1,1,9,305,295
P09,61,3,0,0,11,9,2,TRUE,TRUE,13.11478,9,7,6,4,1,1,9,311,299
P09,62,3,0,0,12,6,6,FALSE,TRUE,22.51087,6,10,3,7,1,1,9,314,306
P09,63,3,0,0,10,10,0,FALSE,TRUE,14.28317,10,6,7,3,1,1,9,321,309
P09,64,3,0,0,8,8,0,FALSE,TRUE,11.16441,8,8,5,5,1,1,9,326,314
P09,65,3,0,0,8,8,0,FALSE,TRUE,10.00565,8,8,5,5,1,1,9,331,319
P09,66,3,0,0,10,8,2,FALSE,TRUE,14.46225,8,8,5,5,1,1,9,336,324
P09,67,3,0,0,8,8,0,FALSE,TRUE,11.05075,8,8,5,5,1,1,9,341,329
P09,68,3,0,0,8,8,0,FALSE,TRUE,10.77619,8,8,5,5,1,1,9,346,334
P09,69,3,0,0,9,7,2,TRUE,TRUE,10.58114,7,9,4,6,1,1,9,350,340
P09,70,3,0,0,8,8,0,FALSE,TRUE,11.62807,8,8,5,5,1,1,9,355,345
P09,71,3,0,0,9,7,2,TRUE,TRUE,10.76365,7,9,4,6,1,1,9,359,351
P09,72,3,0,0,9,9,0,TRUE,TRUE,10.80295,9,7,6,4,1,1,9,365,355
P09,73,3,0,0,8,8,0,FALSE,TRUE,10.53967,8,8,5,5,1,1,9,370,360
P09,74,3,0,0,8,8,0,FALSE,TRUE,11.04342,8,8,5,5,1,1,8,375,365
P09,75,3,0,0,10,10,0,FALSE,TRUE,14.19648,10,6,7,3,1,1,8,382,368
P09,76,3,0,0,8,8,0,FALSE,TRUE,10.5694,8,8,5,5,1,1,9,387,373
P09,77,3,0,0,13,9,4,TRUE,TRUE,15.60756,9,7,6,4,1,1,9,393,377
P09,78,3,0,0,8,8,0,FALSE,TRUE,16.6351,8,8,5,5,1,1,9,398,382
P09,79,3,0,0,8,8,0,FALSE,TRUE,12.5569,8,8,5,5,1,1,9,403,387
