partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P31,0,0,0,1,10,10,0,False,True,14.17248,10,6,7,3,5,4,7,7,3
P31,1,0,0,1,10,8,2,False,True,16.7335,8,8,5,5,5,3,6,12,8
P31,2,0,0,1,8,8,0,False,True,14.75694,8,8,5,5,4,3,4,17,13
P31,3,0,0,1,12,4,8,False,False,23.01236,4,6,0,0,5,3,3,17,13
P31,4,0,0,1,12,6,6,False,False,23.01336,6,6,0,0,7,6,5,17,13
P31,5,0,0,1,10,8,2,False,True,16.62272,8,8,5,5,5,3,7,22,18
P31,6,0,0,1,14,6,8,False,False,23.01254,6,4,0,0,4,3,3,22,18
P31,7,0,0,1,10,8,2,False,True,15.91223,8,8,5,5,7,7,7,27,23
P31,8,0,0,1,12,8,4,False,True,17.75029,8,8,5,5,8,8,8,32,28
P31,9,0,0,1,10,6,4,False,True,16.09397,6,10,3,7,5,2,2,35,35
P31,10,0,0,1,12,8,4,False,True,15.55037,8,8,5,5,4,2,3,40,40
P31,11,0,0,1,14,10,4,False,True,22.02475,10,6,7,3,2,1,7,47,43
P31,12,0,0,1,12,10,2,False,True,14.78491,10,6,7,3,4,3,6,54,46
P31,13,0,0,1,14,6,8,False,False,23.01282,6,6,0,0,6,3,4,54,46
P31,14,0,0,1,14,6,8,False,False,23.0132,4,4,0,0,4,3,4,54,46
P31,15,0,0,1,14,2,12,False,False,23.01284,2,8,0,0,5,6,3,54,46
P31,16,0,0,1,12,6,6,False,True,23.01243,6,10,3,7,5,3,4,57,53
P31,17,0,0,1,11,9,2,True,True,16.13491,9,7,6,4,5,5,6,63,57
P31,18,0,0,1,8,8,0,False,True,11.68041,8,8,5,5,7,6,7,68,62
P31,19,0,0,1,15,7,8,True,True,20.53484,7,9,4,6,5,3,3,72,68
P31,20,1,1,1,12,8,4,False,True,22.92867,8,8,5,5,8,8,8,77,73
P31,21,1,1,1,14,10,4,False,True,21.27249,10,6,5,5,8,8,8,82,78
P31,22,1,1,1,12,6,6,False,False,23.01283,6,6,0,0,6,6,5,82,78
P31,23,1,1,1,14,8,6,False,True,23.013,8,8,5,5,8,7,7,87,83
P31,24,1,1,1,14,4,10,False,False,23.0123,4,8,0,0,4,4,3,87,83
P31,25,1,1,1,10,8,2,False,True,15.81477,8,8,5,5,3,3,4,92,88
P31,26,1,1,1,10,6,4,False,True,18.73909,6,10,5,5,6,5,5,97,93
P31,27,1,1,1,12,6,6,False,True,18.98966,6,10,5,5,5,4,5,102,98
