partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P05,25,1,0,1,12,8,4,FALSE,TRUE,18.37655,8,8,5,5,9,9,9,130,130
P05,26,1,0,1,8,8,0,FALSE,TRUE,11.01154,8,8,5,5,9,9,9,135,135
P05,27,1,0,1,12,8,4,FALSE,TRUE,19.65744,8,8,5,5,9,9,9,140,140
P05,28,1,0,1,8,8,0,FALSE,TRUE,11.56861,8,8,5,5,9,9,9,145,145
P05,29,1,0,1,10,8,2,FALSE,TRUE,14.89594,8,8,5,5,9,9,9,150,150
P05,30,1,0,1,8,8,0,FALSE,TRUE,10.81676,8,8,5,5,9,9,9,155,155
P05,31,1,0,1,10,8,2,FALSE,TRUE,14.0469,8,8,5,5,9,9,9,160,160
P05,32,1,0,1,8,8,0,FALSE,TRUE,11.83331,8,8,5,5,9,9,9,165,165
P05,33,1,0,1,10,8,2,FALSE,TRUE,15.60631,8,8,5,5,9,9,9,170,170
P05,34,1,0,1,8,8,0,FALSE,TRUE,10.99801,8,8,5,5,9,9,9,175,175
P05,35,1,0,1,8,8,0,FALSE,TRUE,10.9563,8,8,5,5,9,9,9,180,180
P05,36,1,0,1,8,8,0,FALSE,TRUE,11.47146,8,8,5,5,9,9,9,185,185
P05,37,1,0,1,8,8,0,FALSE,TRUE,11.62409,8,8,5,5,9,9,9,190,190
P05,38,1,0,1,10,8,2,FALSE,TRUE,13.47605,8,8,5,5,9,9,9,195,195
P05,39,1,0,1,8,8,0,FALSE,TRUE,11.84714,8,8,5,5,9,1,9,200,200
P05,40,2,1,0,12,8,4,FALSE,TRUE,17.44366,8,8,5,5,9,9,9,205,205
P05,41,2,1,0,8,8,0,FALSE,TRUE,11.47174,8,8,5,5,9,9,9,210,210
P05,42,2,1,0,8,8,0,FALSE,TRUE,10.95621,8,8,5,5,9,9,9,215,215
P05,43,2,1,0,8,8,0,FALSE,TRUE,11.20721,8,8,5,5,9,9,9,220,220
P05,44,2,1,0,8,8,0,FALSE,TRUE,10.51066,8,8,5,5,9,9,9,225,225
P05,45,2,1,0,10,8,2,FALSE,TRUE,14.71527,8,8,5,5,9,9,9,230,230
P05,46,2,1,0,8,8,0,FALSE,TRUE,12.19534,8,8,5,5,9,9,9,235,235
P05,47,2,1,0,14,8,6,FALSE,TRUE,19.97798,8,8,5,5,7,8,9,240,240
P05,48,2,1,0,10,10,0,FALSE,TRUE,15.63378,10,6,5,5,9,9,9,245,245
P05,49,2,1,0,8,8,0,FALSE,TRUE,11.20703,8,8,5,5,9,9,9,250,250
P05,50,2,1,0,8,8,0,FALSE,TRUE,11.22139,8,8,5,5,9,9,9,255,255
P05,51,2,1,0,8,8,0,FALSE,TRUE,11.01167,8,8,5,5,9,9,9,260,260
P05,52,2,1,0,8,8,0,FALSE,TRUE,10.78928,8,8,5,5,9,9,9,265,265
P05,53,2,1,0,8,8,0,FALSE,TRUE,11.09547,8,8,5,5,9,9,9,270,270
P05,54,2,1,0,8,8,0,FALSE,TRUE,10.887,8,8,5,5,9,9,9,275,275
P05,55,2,1,0,8,8,0,FALSE,TRUE,10.99819,8,8,5,5,9,9,9,280,280
P05,56,2,1,0,8,8,0,FALSE,TRUE,11.23499,8,8,5,5,9,9,9,285,285
P05,57,2,1,0,8,8,0,FALSE,TRUE,11.3322,8,8,5,5,9,9,9,290,290
P05,58,2,1,0,8,8,0,FALSE,TRUE,11.15117,8,8,5,5,9,9,9,295,295
P05,59,2,1,0,10,8,2,FALSE,TRUE,14.13066,8,8,5,5,9,9,9,300,300
P05,60,3,1,1,8,8,0,FALSE,TRUE,11.45692,8,8,5,5,9,9,9,305,305
P05,61,3,1,1,8,8,0,FALSE,TRUE,11.3311,8,8,5,5,9,9,9,310,310
P05,62,3,1,1,8,8,0,FALSE,TRUE,11.93083,8,8,5,5,9,9,9,315,315
P05,63,3,1,1,14,8,6,FALSE,TRUE,20.88245,8,8,5,5,9,9,9,320,320
P05,64,3,1,1,8,8,0,FALSE,TRUE,11.69471,8,8,5,5,9,9,9,325,325
P05,65,3,1,1,10,8,2,FALSE,TRUE,14.43736,8,8,5,5,8,8,9,330,330
P05,66,3,1,1,10,8,2,FALSE,TRUE,13.99078,8,8,5,5,9,9,9,335,335
P05,67,3,1,1,8,8,0,FALSE,TRUE,14.04718,8,8,5,5,9,9,9,340,340
P05,68,3,1,1,8,8,0,FALSE,TRUE,11.56881,8,8,5,5,9,9,9,345,345
P05,69,3,1,1,8,8,0,FALSE,TRUE,11.79146,8,8,5,5,9,9,9,350,350
P05,70,3,1,1,8,8,0,FALSE,TRUE,11.97259,8,8,5,5,9,9,9,355,355
P05,71,3,1,1,8,8,0,FALSE,TRUE,10.73351,8,8,5,5,9,9,9,360,360
P05,72,3,1,1,8,8,0,FALSE,TRUE,11.62455,8,8,5,5,9,9,9,365,365
P05,73,3,1,1,9,9,0,TRUE,TRUE,12.11141,9,7,5,5,9,9,9,370,370
P05,74,3,1,1,9,9,0,TRUE,TRUE,15.89882,9,7,5,5,9,9,9,375,375
P05,75,3,1,1,9,9,0,TRUE,TRUE,14.61924,9,7,5,5,9,9,9,380,380
P05,76,3,1,1,8,8,0,FALSE,TRUE,12.2926,8,8,5,5,9,9,9,385,385
P05,77,3,1,1,10,10,0,FALSE,TRUE,13.49035,10,6,5,5,9,9,9,390,390
P05,78,3,1,1,8,8,0,FALSE,TRUE,11.35995,8,8,5,5,9,9,9,395,395
P05,79,3,1,1,8,8,0,FALSE,TRUE,10.78989,8,8,5,5,9,9,9,400,400
