partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P04,52,2,1,1,12,8,4,False,True,21.64938,8,8,5,5,9,9,9,192,218
P04,53,2,1,1,10,8,2,False,True,14.47933,8,8,5,5,9,9,9,197,223
P04,54,2,1,1,10,8,2,False,True,14.34007,8,8,5,5,9,9,9,202,228
P04,55,2,1,1,8,8,0,False,True,13.42177,8,8,5,5,9,9,9,207,233
P04,56,2,1,1,10,8,2,False,True,17.20872,8,8,5,5,9,9,9,212,238
P04,57,2,1,1,8,8,0,False,True,12.62731,8,8,5,5,9,9,9,217,243
P04,58,2,1,1,10,8,2,False,True,12.73899,8,8,5,5,9,9,9,222,248
P04,59,2,1,1,8,8,0,False,True,11.43059,8,8,5,5,9,9,9,227,253
P04,60,3,0,1,10,8,2,False,True,15.69147,8,8,5,5,9,9,9,232,258
P04,61,3,0,1,12,8,4,False,True,17.68147,8,8,5,5,9,9,9,237,263
P04,62,3,0,1,8,8,0,False,True,10.78934,8,8,5,5,9,9,9,242,268
P04,63,3,0,1,8,8,0,False,True,10.76138,8,8,5,5,9,9,9,247,273
P04,64,3,0,1,10,8,2,False,True,13.15575,8,8,5,5,9,9,9,252,278
P04,65,3,0,1,8,8,0,False,True,15.59352,8,8,5,5,9,9,9,257,283
P04,66,3,0,1,12,8,4,False,True,15.32924,8,8,5,5,9,9,9,262,288
P04,67,3,0,1,12,6,6,False,True,18.9903,10,6,7,3,9,9,9,269,291
P04,68,3,0,1,12,10,2,False,True,15.59311,6,10,3,7,9,9,9,272,298
P04,69,3,0,1,12,8,4,False,True,15.42561,8,8,5,5,9,9,9,277,303
P04,70,3,0,1,12,8,4,False,True,17.84873,8,8,5,5,9,9,9,282,308
P04,71,3,0,1,8,8,0,False,True,12.39084,8,8,5,5,9,9,9,287,313
P04,72,3,0,1,10,10,0,False,True,13.67185,6,10,3,7,8,8,9,290,320
P04,73,3,0,1,10,8,2,False,True,12.66883,8,8,5,5,9,9,9,295,325
P04,74,3,0,1,12,8,4,False,True,16.24838,8,8,5,5,9,9,9,300,330
P04,75,3,0,1,12,8,4,False,True,17.52847,8,8,5,5,9,9,9,305,335
P04,76,3,0,1,10,8,2,False,True,14.13172,8,8,5,5,9,9,9,310,340
P04,77,3,0,1,8,8,0,False,True,11.36118,8,8,5,5,9,9,9,315,345
P04,78,3,0,1,8,8,0,False,True,12.2241,8,8,5,5,9,9,9,320,350
P04,79,3,0,1,10,6,4,False,True,14.67446,10,6,7,3,9,9,9,327,353
