partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P27,68,3,0,1,14,6,8,False,False,23.01281,6,6,0,0,5,1,5,248,252
P27,69,3,0,1,8,6,2,False,True,13.68462,6,10,3,7,4,1,4,251,259
P27,70,3,0,1,12,6,6,False,True,19.11425,6,10,3,7,5,1,4,254,266
P27,71,3,0,1,10,10,0,False,True,18.80934,10,6,7,3,1,1,3,261,269
P27,72,3,0,1,12,10,2,False,True,21.68779,10,6,7,3,1,1,4,268,272
P27,73,3,0,1,8,6,2,False,True,15.27183,6,10,3,7,2,1,2,271,279
P27,74,3,0,1,12,10,2,False,True,18.09832,10,6,7,3,3,1,4,278,282
P27,75,3,0,1,10,8,2,False,True,17.42993,8,8,5,5,4,1,4,283,287
P27,76,3,0,1,12,8,4,False,True,19.92198,8,8,5,5,1,1,3,288,292
P27,77,3,0,1,10,8,2,False,True,16.72006,8,8,5,5,1,1,4,293,297
P27,78,3,0,1,12,6,6,False,True,18.86354,6,10,3,7,4,1,4,296,304
P27,79,3,0,1,12,10,2,False,True,18.6689,10,6,7,3,1,1,4,303,307
