partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P26,20,1,1,0,9,7,2,TRUE,TRUE,11.05425,9,7,5,5,6,6,7,100,100
P26,21,1,1,0,8,8,0,FALSE,TRUE,12.07051,8,8,5,5,7,7,7,105,105
P26,22,1,1,0,8,8,0,FALSE,TRUE,11.19453,8,8,5,5,7,7,7,110,110
P26,23,1,1,0,10,6,4,FALSE,TRUE,14.41088,10,6,5,5,5,5,4,115,115
P26,24,1,1,0,8,8,0,FALSE,TRUE,12.49082,8,8,5,5,7,7,7,120,120
P26,25,1,1,0,8,8,0,FALSE,TRUE,11.47294,8,8,5,5,7,7,7,125,125
P26,26,1,1,0,8,8,0,FALSE,TRUE,10.74825,8,8,5,5,8,7,7,130,130
P26,27,1,1,0,14,8,6,FALSE,TRUE,22.63785,8,8,5,5,6,5,7,135,135
P26,28,1,1,0,8,8,0,FALSE,TRUE,12.43477,8,8,5,5,7,7,7,140,140
P26,29,1,1,0,10,8,2,FALSE,TRUE,13.85262,8,8,5,5,7,7,7,145,145
P26,30,1,1,0,12,8,4,FALSE,TRUE,18.94854,8,8,5,5,8,8,7,150,150
P26,31,1,1,0,10,10,0,FALSE,TRUE,14.25665,6,10,5,5,6,6,6,155,155
P26,32,1,1,0,11,9,2,TRUE,TRUE,12.1548,9,7,5,5,7,7,7,160,160
P26,33,1,1,0,10,6,4,FALSE,TRUE,16.66504,10,6,5,5,6,6,5,165,165
P26,34,1,1,0,8,8,0,FALSE,TRUE,11.82088,8,8,5,5,7,7,7,170,170
P26,35,1,1,0,8,8,0,FALSE,TRUE,11.82116,8,8,5,5,7,7,7,175,175
P26,36,1,1,0,9,9,0,TRUE,TRUE,12.25219,7,9,5,5,7,7,7,180,180
P26,37,1,1,0,8,8,0,FALSE,TRUE,10.87323,8,8,5,5,8,7,7,185,185
P26,38,1,1,0,12,6,6,FALSE,TRUE,19.96436,10,6,5,5,6,5,5,190,190
P26,39,1,1,0,8,8,0,FALSE,TRUE,11.63965,8,8,5,5,7,7,7,195,195
P26,40,2,0,1,10,6,4,FALSE,TRUE,14.35378,10,6,7,3,5,4,7,202,198
P26,41,2,0,1,12,6,6,FALSE,TRUE,20.75895,10,6,7,3,5,4,7,209,201
P26,42,2,0,1,8,8,0,FALSE,TRUE,11.11077,8,8,5,5,4,4,7,214,206
P26,43,2,0,1,8,8,0,FALSE,TRUE,12.33569,8,8,5,5,6,4,7,219,211
P26,44,2,0,1,9,7,2,TRUE,TRUE,11.26289,9,7,6,4,5,4,6,225,215
P26,45,2,0,1,12,8,4,FALSE,TRUE,17.9039,8,8,5,5,4,4,7,230,220
P26,46,2,0,1,9,7,2,TRUE,TRUE,13.25363,9,7,6,4,5,3,6,236,224
P26,47,2,0,1,12,8,4,FALSE,TRUE,16.33125,8,8,5,5,4,3,7,241,229
P26,48,2,0,1,9,9,0,TRUE,TRUE,10.77596,7,9,4,6,4,3,7,245,235
P26,49,2,0,1,16,10,6,FALSE,TRUE,23.01386,6,10,3,7,3,3,7,248,242
P26,50,2,0,1,11,9,2,TRUE,TRUE,12.4461,9,7,6,4,5,4,6,254,246
P26,51,2,0,1,9,9,0,TRUE,TRUE,11.29036,7,9,4,6,4,3,7,258,252
P26,52,2,0,1,8,8,0,FALSE,TRUE,11.59688,8,8,5,5,4,3,7,263,257
P26,53,2,0,1,8,8,0,FALSE,TRUE,12.3492,8,8,5,5,4,3,7,268,262
P26,54,2,0,1,8,8,0,FALSE,TRUE,11.49982,8,8,5,5,4,3,7,273,267
P26,55,2,0,1,16,10,6,FALSE,TRUE,21.94155,6,10,3,7,3,3,8,276,274
P26,56,2,0,1,8,8,0,FALSE,TRUE,12.11238,8,8,5,5,4,3,7,281,279
P26,57,2,0,1,8,8,0,FALSE,TRUE,11.3603,8,8,5,5,4,3,7,286,284
P26,58,2,0,1,10,6,4,FALSE,TRUE,14.49276,10,6,7,3,5,3,7,293,287
P26,59,2,0,1,9,9,0,TRUE,TRUE,9.731787,7,9,4,6,4,3,7,297,293
P26,60,3,0,0,9,9,0,TRUE,TRUE,13.43533,7,9,4,6,3,3,7,301,299
P26,61,3,0,0,10,10,0,FALSE,TRUE,14.61907,6,10,3,7,2,2,7,304,306
P26,62,3,0,0,8,8,0,FALSE,TRUE,11.90381,8,8,5,5,4,3,7,309,311
P26,63,3,0,0,14,8,6,FALSE,TRUE,17.75159,8,8,5,5,4,3,7,314,316
P26,64,3,0,0,9,9,0,TRUE,TRUE,11.10966,7,9,4,6,3,3,7,318,322
P26,65,3,0,0,8,8,0,FALSE,TRUE,11.41668,8,8,5,5,4,3,7,323,327
P26,66,3,0,0,8,8,0,FALSE,TRUE,11.93193,8,8,5,5,4,3,7,328,332
P26,67,3,0,0,8,8,0,FALSE,TRUE,11.62419,8,8,5,5,4,2,7,333,337
P26,68,3,0,0,8,8,0,FALSE,TRUE,10.37255,8,8,5,5,4,3,7,338,342
P26,69,3,0,0,12,10,2,FALSE,TRUE,17.17933,6,10,3,7,2,2,8,341,349
P26,70,3,0,0,10,8,2,FALSE,TRUE,13.44949,8,8,5,5,4,3,7,346,354
P26,71,3,0,0,8,8,0,FALSE,TRUE,11.24949,8,8,5,5,4,2,7,351,359
P26,72,3,0,0,8,8,0,FALSE,TRUE,11.43041,8,8,5,5,4,3,7,356,364
P26,73,3,0,0,12,10,2,FALSE,TRUE,16.76314,6,10,3,7,2,2,8,359,371
P26,74,3,0,0,8,8,0,FALSE,TRUE,10.06641,8,8,5,5,4,3,7,364,376
P26,75,3,0,0,8,8,0,FALSE,TRUE,10.99779,8,8,5,5,4,3,7,369,381
P26,76,3,0,0,8,8,0,FALSE,TRUE,10.31688,8,8,5,5,4,3,7,374,386
P26,77,3,0,0,8,8,0,FALSE,TRUE,11.40275,8,8,5,5,4,3,7,379,391
P26,78,3,0,0,16,8,8,FALSE,TRUE,23.00039,8,8,5,5,4,1,7,384,396
P26,79,3,0,0,10,8,2,FALSE,TRUE,13.12923,8,8,5,5,4,3,7,389,401
