partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P30,45,2,1,0,13,7,6,TRUE,TRUE,20.88382,9,7,5,5,6,7,8,230,180
P30,46,2,1,0,12,6,6,FALSE,FALSE,23.01343,6,4,0,0,7,7,2,230,180
P30,47,2,1,0,10,8,2,FALSE,TRUE,16.94478,8,8,5,5,8,8,9,235,185
P30,48,2,1,0,12,8,4,FALSE,TRUE,21.28796,8,8,5,5,8,8,8,240,190
P30,49,2,1,0,10,2,8,FALSE,FALSE,23.00119,8,2,0,0,6,4,5,240,190
P30,50,2,1,0,13,11,2,TRUE,TRUE,22.47099,7,9,5,5,8,8,8,245,195
P30,51,2,1,0,10,4,6,FALSE,TRUE,22.69412,12,4,5,5,8,8,9,250,200
P30,52,2,1,0,12,6,6,FALSE,TRUE,22.34763,10,6,5,5,8,8,9,255,205
P30,53,2,1,0,10,6,4,FALSE,TRUE,18.80999,10,6,5,5,8,8,9,260,210
P30,54,2,1,0,8,6,2,FALSE,TRUE,15.24537,10,6,5,5,9,9,9,265,215
P30,55,2,1,0,12,10,2,FALSE,FALSE,23.00054,4,8,0,0,6,6,5,265,215
P30,56,2,1,0,12,8,4,FALSE,TRUE,23.00098,8,8,5,5,7,7,9,270,220
P30,57,2,1,0,10,6,4,FALSE,TRUE,19.33925,10,6,5,5,8,8,9,275,225
P30,58,2,1,0,10,6,4,FALSE,TRUE,17.08399,10,6,5,5,8,8,9,280,230
P30,59,2,1,0,10,10,0,FALSE,TRUE,23.00067,6,10,5,5,9,9,9,285,235
P30,60,3,1,1,12,8,4,FALSE,TRUE,23.01333,8,8,5,5,7,7,9,290,240
P30,61,3,1,1,8,8,0,FALSE,TRUE,13.72706,8,8,5,5,9,9,9,295,245
P30,62,3,1,1,10,8,2,FALSE,TRUE,18.61406,8,8,5,5,9,9,9,300,250
P30,63,3,1,1,12,8,4,FALSE,TRUE,22.37296,8,8,5,5,8,8,9,305,255
P30,64,3,1,1,8,4,4,FALSE,FALSE,23.00091,8,4,0,0,3,6,7,305,255
P30,65,3,1,1,10,6,4,FALSE,TRUE,23.01345,10,6,5,5,9,9,9,310,260
P30,66,3,1,1,12,4,8,FALSE,FALSE,23.01346,8,4,0,0,8,8,7,310,260
P30,67,3,1,1,10,8,2,FALSE,TRUE,21.05057,8,8,5,5,8,8,8,315,265
P30,68,3,1,1,10,8,2,FALSE,TRUE,20.66186,8,8,5,5,8,8,9,320,270
P30,69,3,1,1,10,2,8,FALSE,FALSE,23.01384,10,2,0,0,7,7,7,320,270
P30,70,3,1,1,9,7,2,TRUE,TRUE,13.49044,9,7,5,5,9,9,9,325,275
P30,71,3,1,1,10,8,2,FALSE,TRUE,18.14037,8,8,5,5,8,9,9,330,280
P30,72,3,1,1,10,8,2,FALSE,TRUE,20.81372,8,8,5,5,9,9,9,335,285
P30,73,3,1,1,10,10,0,FALSE,TRUE,17.73595,6,10,5,5,9,9,9,340,290
P30,74,3,1,1,10,4,6,FALSE,FALSE,23.01272,8,4,0,0,7,6,6,340,290
P30,75,3,1,1,10,4,6,FALSE,TRUE,21.1478,12,4,5,5,6,7,9,345,295
P30,76,3,1,1,12,4,8,FALSE,FALSE,23.01352,8,4,0,0,4,6,5,345,295
P30,77,3,1,1,12,6,6,FALSE,TRUE,22.77769,10,6,5,5,8,8,9,350,300
P30,78,3,1,1,10,4,6,FALSE,TRUE,19.89598,12,4,5,5,9,9,9,355,305
P30,79,3,1,1,10,6,4,FALSE,TRUE,18.43351,10,6,5,5,7,8,9,360,310
