partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P08,22,1,1,1,11,5,6,TRUE,TRUE,18.75366,11,5,5,5,5,5,6,107,73
P08,23,1,1,1,9,5,4,TRUE,TRUE,15.74648,11,5,5,5,6,6,4,112,78
P08,24,1,1,1,7,7,0,TRUE,TRUE,10.87341,9,7,5,5,7,7,9,117,83
P08,25,1,1,1,14,8,6,FALSE,TRUE,21.28757,8,8,5,5,7,8,9,122,88
P08,26,1,1,1,11,9,2,TRUE,TRUE,19.64609,7,9,5,5,7,8,9,127,93
P08,27,1,1,1,9,7,2,TRUE,TRUE,17.98898,9,7,5,5,6,6,5,132,98
P08,28,1,1,1,7,5,2,TRUE,TRUE,13.71552,11,5,5,5,6,8,4,137,103
P08,29,1,1,1,11,7,4,TRUE,TRUE,16.88797,9,7,5,5,8,7,6,142,108
P08,30,1,1,1,11,7,4,TRUE,TRUE,18.25207,9,7,5,5,7,7,9,147,113
P08,31,1,1,1,9,5,4,TRUE,TRUE,20.57767,11,5,5,5,7,7,5,152,118
P08,32,1,1,1,9,7,2,TRUE,TRUE,19.34946,9,7,5,5,5,5,5,157,123
P08,33,1,1,1,9,7,2,TRUE,TRUE,13.92692,9,7,5,5,5,5,7,162,128
P08,34,1,1,1,9,7,2,TRUE,TRUE,15.99788,9,7,5,5,6,6,8,167,133
P08,35,1,1,1,7,7,0,TRUE,TRUE,12.11252,9,7,5,5,8,8,9,172,138
P08,36,1,1,1,7,5,2,TRUE,TRUE,20.45268,11,5,5,5,6,6,5,177,143
P08,37,1,1,1,7,5,2,TRUE,TRUE,17.80709,11,5,5,5,5,5,5,182,148
P08,38,1,1,1,9,7,2,TRUE,TRUE,15.11922,9,7,5,5,7,7,9,187,153
P08,39,1,1,1,8,6,2,FALSE,TRUE,17.36132,10,6,5,5,6,6,9,192,158
P08,40,2,0,0,0,0,0,FALSE,TRUE,22.23528,16,0,9,1,5,5,1,201,159
P08,41,2,0,0,8,6,2,FALSE,TRUE,16.2063,10,6,7,3,3,4,8,208,162
P08,42,2,0,0,12,8,4,FALSE,FALSE,23.00029,4,8,0,0,1,1,2,208,162
P08,43,2,0,0,12,8,4,FALSE,TRUE,23.01385,8,8,5,5,1,3,3,213,167
P08,44,2,0,0,10,8,2,FALSE,TRUE,21.09337,8,8,5,5,3,4,9,218,172
P08,45,2,0,0,8,4,4,FALSE,TRUE,18.92212,12,4,8,2,1,1,1,226,174
P08,46,2,0,0,7,3,4,TRUE,TRUE,19.81295,13,3,8,2,2,1,4,234,176
P08,47,2,0,0,6,4,2,FALSE,TRUE,21.65093,12,4,8,2,1,1,7,242,178
P08,48,2,0,0,6,6,0,FALSE,TRUE,19.22767,10,6,7,3,1,1,5,249,181
P08,49,2,0,0,8,6,2,FALSE,TRUE,17.91984,10,6,7,3,3,3,5,256,184
P08,50,2,0,0,7,5,2,TRUE,TRUE,20.78679,11,5,7,3,3,3,3,263,187
P08,51,2,0,0,12,6,6,FALSE,TRUE,20.50869,10,6,7,3,3,3,4,270,190
P08,52,2,0,0,8,6,2,FALSE,TRUE,23.00162,10,6,7,3,3,2,3,277,193
P08,53,2,0,0,12,8,4,FALSE,TRUE,23.00097,8,8,5,5,3,3,1,282,198
P08,54,2,0,0,10,6,4,FALSE,TRUE,20.61923,10,6,7,3,3,3,2,289,201
P08,55,2,0,0,10,8,2,FALSE,TRUE,17.72338,8,8,5,5,1,1,1,294,206
P08,56,2,0,0,9,7,2,TRUE,TRUE,13.43548,9,7,6,4,2,1,9,300,210
P08,57,2,0,0,8,8,0,FALSE,TRUE,14.45333,8,8,5,5,1,1,2,305,215
P08,58,2,0,0,10,4,6,FALSE,FALSE,23.00078,10,4,0,0,1,1,1,305,215
P08,59,2,0,0,12,6,6,FALSE,FALSE,23.01402,6,6,0,0,1,1,1,305,215
P08,60,3,1,0,9,7,2,TRUE,TRUE,18.33536,9,7,5,5,4,5,9,310,220
P08,61,3,1,0,10,8,2,FALSE,TRUE,21.83139,8,8,5,5,5,4,6,315,225
P08,62,3,1,0,8,6,2,FALSE,TRUE,16.81844,10,6,5,5,5,5,9,320,230
P08,63,3,1,0,10,4,6,FALSE,FALSE,23.01311,2,4,0,0,4,4,2,320,230
P08,64,3,1,0,7,5,2,TRUE,TRUE,14.28521,11,5,5,5,3,3,5,325,235
P08,65,3,1,0,8,6,2,FALSE,FALSE,23.00187,6,6,0,0,5,1,1,325,235
P08,66,3,1,0,8,8,0,FALSE,TRUE,12.62872,8,8,5,5,5,5,6,330,240
P08,67,3,1,0,8,8,0,FALSE,TRUE,18.97743,8,8,5,5,4,4,6,335,245
P08,68,3,1,0,10,6,4,FALSE,TRUE,23.0003,10,6,5,5,5,5,1,340,250
P08,69,3,1,0,8,8,0,FALSE,TRUE,16.87461,8,8,5,5,3,3,4,345,255
P08,70,3,1,0,9,7,2,TRUE,TRUE,14.01957,11,5,5,5,4,4,4,350,260
P08,71,3,1,0,6,4,2,FALSE,TRUE,17.36179,12,4,5,5,1,2,5,355,265
P08,72,3,1,0,8,2,6,FALSE,TRUE,22.20535,14,2,5,5,3,3,5,360,270
P08,73,3,1,0,8,8,0,FALSE,TRUE,11.91631,8,8,5,5,5,6,9,365,275
P08,74,3,1,0,11,7,4,TRUE,TRUE,18.26607,9,7,5,5,3,4,5,370,280
P08,75,3,1,0,5,5,0,TRUE,TRUE,20.67597,11,5,5,5,3,4,5,375,285
P08,76,3,1,0,8,6,2,FALSE,TRUE,16.59603,10,6,5,5,4,5,5,380,290
P08,77,3,1,0,6,6,0,FALSE,TRUE,20.75834,10,6,5,5,4,4,5,385,295
P08,78,3,1,0,8,8,0,FALSE,TRUE,13.75539,8,8,5,5,3,6,9,390,300
P08,79,3,1,0,10,8,2,FALSE,TRUE,23.01536,8,8,5,5,3,4,5,395,305
