partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P18,0,0,1,1,12,8,4,False,False,23.0133,4,8,0,0,7,2,6,0,0
P18,1,0,1,1,14,6,8,False,False,23.01297,4,6,0,0,7,3,7,0,0
P18,2,0,1,1,14,8,6,False,True,21.49607,8,8,5,5,8,7,6,5,5
P18,3,0,1,1,12,10,2,False,False,23.00066,4,10,0,0,5,6,6,5,5
P18,4,0,1,1,12,6,6,False,False,23.00013,6,6,0,0,6,3,7,5,5
P18,5,0,1,1,10,6,4,False,False,23.0136,6,6,0,0,7,3,7,5,5
P18,6,0,1,1,8,4,4,False,False,23.01316,8,4,0,0,5,3,6,5,5
P18,7,0,1,1,12,4,8,False,False,23.01304,8,4,0,0,6,1,7,5,5
P18,8,0,1,1,12,8,4,False,True,18.99417,8,8,5,5,8,7,8,10,10
P18,9,0,1,1,12,10,2,False,True,17.4715,6,10,5,5,9,8,8,15,15
P18,10,0,1,1,12,8,4,False,True,23.00001,8,8,5,5,5,3,6,20,20
P18,11,0,1,1,12,6,6,False,True,21.50915,10,6,5,5,7,7,7,25,25
P18,12,0,1,1,14,8,6,False,True,21.17597,8,8,5,5,8,8,8,30,30
P18,13,0,1,1,10,8,2,False,True,15.00904,8,8,5,5,8,8,8,35,35
P18,14,0,1,1,14,8,6,False,True,23.01292,8,8,5,5,8,8,8,40,40
P18,15,0,1,1,12,10,2,False,False,23.01308,2,10,0,0,6,6,6,40,40
P18,16,0,1,1,10,8,2,False,True,15.74634,8,8,5,5,7,7,8,45,45
P18,17,0,1,1,10,6,4,False,True,22.65173,10,6,5,5,8,8,8,50,50
P18,18,0,1,1,14,6,8,False,True,22.87448,10,6,5,5,8,8,8,55,55
P18,19,0,1,1,10,8,2,False,True,14.36888,8,8,5,5,8,8,8,60,60
P18,20,1,1,0,12,4,8,False,False,23.0131,8,4,0,0,7,6,6,60,60
P18,21,1,1,0,10,8,2,False,True,15.45426,8,8,5,5,8,7,7,65,65
P18,22,1,1,0,10,8,2,False,True,17.37511,8,8,5,5,8,8,8,70,70
P18,23,1,1,0,8,8,0,False,True,10.77635,8,8,5,5,8,8,8,75,75
P18,24,1,1,0,12,8,4,False,True,16.14966,8,8,5,5,8,8,8,80,80
P18,25,1,1,0,11,9,2,True,True,14.35355,7,9,5,5,8,8,8,85,85
P18,26,1,1,0,10,8,2,False,True,15.17596,8,8,5,5,8,8,8,90,90
P18,27,1,1,0,12,6,6,False,True,19.3526,10,6,5,5,8,8,8,95,95
P18,28,1,1,0,10,8,2,False,True,14.21514,8,8,5,5,8,8,8,100,100
P18,29,1,1,0,10,8,2,False,True,15.05227,8,8,5,5,8,8,8,105,105
P18,30,1,1,0,8,8,0,False,True,14.24288,8,8,5,5,8,8,8,110,110
P18,31,1,1,0,12,8,4,False,True,15.95498,8,8,5,5,8,8,8,115,115
P18,32,1,1,0,8,8,0,False,True,10.12328,8,8,5,5,8,8,8,120,120
P18,33,1,1,0,8,8,0,False,True,11.79229,8,8,5,5,8,8,8,125,125
P18,34,1,1,0,10,8,2,False,True,13.35229,8,8,5,5,8,8,8,130,130
P18,35,1,1,0,10,6,4,False,True,15.7184,10,6,5,5,8,9,9,135,135
P18,36,1,1,0,13,11,2,True,True,14.08886,7,9,5,5,9,9,9,140,140
P18,37,1,1,0,8,8,0,False,True,11.86266,8,8,5,5,9,9,9,145,145
P18,38,1,1,0,10,8,2,False,True,12.96189,8,8,5,5,9,9,9,150,150
P18,39,1,1,0,8,8,0,False,True,10.27364,8,8,5,5,9,9,9,155,155
P18,40,2,0,1,12,8,4,False,True,16.08079,8,8,5,5,8,8,8,160,160
P18,41,2,0,1,14,6,8,False,True,20.36757,10,6,7,3,6,6,7,167,163
P18,42,2,0,1,12,8,4,False,True,18.5855,8,8,5,5,8,3,8,172,168
P18,43,2,0,1,12,6,6,False,True,17.24997,10,6,7,3,8,8,7,179,171
P18,44,2,0,1,8,8,0,False,True,10.48403,8,8,5,5,8,8,8,184,176
