partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P21,21,1,0,1,8,8,0,False,True,12.18069,8,8,5,5,9,9,9,102,98
P21,22,1,0,1,8,8,0,False,True,13.43442,8,8,5,5,9,9,9,107,103
P21,23,1,0,1,10,8,2,False,True,15.55066,8,8,5,5,9,9,9,112,108
P21,24,1,0,1,10,8,2,False,True,14.5755,8,8,5,5,9,9,9,117,113
P21,25,1,0,1,8,8,0,False,True,13.99128,8,8,5,5,9,9,9,122,118
P21,26,1,0,1,8,8,0,False,True,23.01283,8,8,5,5,9,9,9,127,123
P21,27,1,0,1,10,8,2,False,True,14.54829,8,8,5,5,9,9,9,132,128
P21,28,1,0,1,8,8,0,False,True,13.6575,8,8,5,5,9,9,9,137,133
P21,29,1,0,1,6,6,0,False,True,16.20513,6,10,3,7,9,9,9,140,140
P21,30,1,0,1,10,8,2,False,False,23.01287,6,4,0,0,9,9,9,140,140
P21,31,1,0,1,10,8,2,False,True,14.89618,8,8,5,5,9,9,9,145,145
P21,32,1,0,1,8,8,0,False,True,14.35307,8,8,5,5,9,9,9,150,150
P21,33,1,0,1,8,8,0,False,True,11.67938,8,8,5,5,9,9,9,155,155
P21,34,1,0,1,8,8,0,False,True,12.571,8,8,5,5,9,9,9,160,160
P21,35,1,0,1,8,8,0,False,True,11.90283,8,8,5,5,9,9,9,165,165
P21,36,1,0,1,8,8,0,False,True,12.59935,8,8,5,5,9,9,9,170,170
P21,37,1,0,1,8,8,0,False,True,12.27875,8,8,5,5,9,9,9,175,175
P21,38,1,0,1,10,8,2,False,True,14.49307,8,8,5,5,9,9,9,180,180
P21,39,1,0,1,8,8,0,False,True,12.37632,8,8,5,5,9,9,9,185,185
P21,40,2,1,0,10,10,0,False,True,17.03961,10,6,5,5,9,9,9,190,190
P21,41,2,1,0,12,6,6,False,True,19.50418,6,10,5,5,9,9,9,195,195
P21,42,2,1,0,9,9,0,True,True,14.8964,9,7,5,5,9,9,9,200,200
P21,43,2,1,0,10,8,2,False,True,14.03312,8,8,5,5,9,9,9,205,205
P21,44,2,1,0,9,7,2,True,True,12.08416,7,9,5,5,9,9,9,210,210
P21,45,2,1,0,8,8,0,False,True,11.6939,8,8,5,5,9,9,9,215,215
P21,46,2,1,0,8,8,0,False,True,14.00554,8,8,5,5,9,9,9,220,220
P21,47,2,1,0,8,8,0,False,True,11.48518,8,8,5,5,9,9,9,225,225
P21,48,2,1,0,8,8,0,False,True,11.29063,8,8,5,5,9,9,9,230,230
P21,49,2,1,0,10,8,2,False,True,13.51823,8,8,5,5,9,9,9,235,235
P21,50,2,1,0,8,8,0,False,True,12.44576,8,8,5,5,9,9,9,240,240
P21,51,2,1,0,8,8,0,False,True,12.38997,8,8,5,5,9,9,9,245,245
P21,52,2,1,0,8,8,0,False,True,14.71521,8,8,5,5,9,9,9,250,250
P21,53,2,1,0,10,8,2,False,True,12.57138,8,8,5,5,9,9,9,255,255
P21,54,2,1,0,10,8,2,False,True,13.68533,8,8,5,5,9,9,9,260,260
P21,55,2,1,0,10,10,0,False,True,18.71059,10,6,5,5,9,9,9,265,265
P21,56,2,1,0,8,8,0,False,True,11.75029,8,8,5,5,9,9,9,270,270
P21,57,2,1,0,8,8,0,False,True,12.93348,8,8,5,5,9,9,9,275,275
P21,58,2,1,0,12,8,4,False,True,17.36056,8,8,5,5,9,9,9,280,280
P21,59,2,1,0,10,8,2,False,True,13.23969,8,8,5,5,9,9,9,285,285
P21,60,3,1,1,10,8,2,False,True,14.74314,8,8,5,5,9,9,9,290,290
P21,61,3,1,1,8,8,0,False,True,11.26233,8,8,5,5,9,9,9,295,295
P21,62,3,1,1,10,8,2,False,True,14.14458,8,8,5,5,9,9,9,300,300
P21,63,3,1,1,8,8,0,False,True,12.82194,8,8,5,5,9,9,9,305,305
P21,64,3,1,1,8,8,0,False,True,11.87495,8,8,5,5,9,9,9,310,310
P21,65,3,1,1,8,8,0,False,True,11.98641,8,8,5,5,9,9,9,315,315
P21,66,3,1,1,8,8,0,False,True,13.49015,8,8,5,5,9,9,9,320,320
P21,67,3,1,1,10,8,2,False,True,13.54579,8,8,5,5,9,9,9,325,325
P21,68,3,1,1,8,8,0,False,True,11.47115,8,8,5,5,9,9,9,330,330
P21,69,3,1,1,8,8,0,False,True,20.53462,8,8,5,5,9,9,9,335,335
P21,70,3,1,1,8,8,0,False,True,13.26708,8,8,5,5,9,9,9,340,340
P21,71,3,1,1,8,8,0,False,True,12.1254,8,8,5,5,9,9,9,345,345
P21,72,3,1,1,10,8,2,False,True,13.35041,8,8,5,5,9,9,9,350,350
P21,73,3,1,1,10,8,2,False,True,12.11261,8,8,5,5,9,9,9,355,355
P21,74,3,1,1,10,8,2,False,True,13.25324,8,8,5,5,9,9,9,360,360
P21,75,3,1,1,8,8,0,False,True,12.6272,8,8,5,5,9,9,9,365,365
P21,76,3,1,1,8,8,0,False,True,11.65227,8,8,5,5,9,9,9,370,370
P21,77,3,1,1,10,8,2,False,True,17.16552,8,8,5,5,9,9,9,375,375
P21,78,3,1,1,8,8,0,False,True,15.73152,8,8,5,5,9,9,9,380,380
P21,79,3,1,1,10,10,0,False,True,15.09141,10,6,5,5,9,9,9,385,385
