partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P16,44,2,0,0,10,8,2,FALSE,TRUE,19.46368,8,8,5,5,7,7,8,189,181
P16,45,2,0,0,8,8,0,FALSE,TRUE,12.76655,8,8,5,5,7,7,7,194,186
P16,46,2,0,0,8,8,0,FALSE,TRUE,12.51645,8,8,5,5,7,8,7,199,191
P16,47,2,0,0,8,8,0,FALSE,TRUE,15.34241,8,8,5,5,8,8,7,204,196
P16,48,2,0,0,10,8,2,FALSE,TRUE,19.15648,8,8,5,5,7,8,7,209,201
P16,49,2,0,0,8,8,0,FALSE,TRUE,13.05973,8,8,5,5,8,8,8,214,206
P16,50,2,0,0,8,6,2,FALSE,TRUE,16.09376,10,6,7,3,6,4,5,221,209
P16,51,2,0,0,8,8,0,FALSE,TRUE,13.1701,8,8,5,5,7,7,7,226,214
P16,52,2,0,0,8,8,0,FALSE,TRUE,15.27107,8,8,5,5,6,6,7,231,219
P16,53,2,0,0,8,8,0,FALSE,TRUE,14.42362,8,8,5,5,7,7,7,236,224
P16,54,2,0,0,8,8,0,FALSE,TRUE,12.87649,8,8,5,5,8,7,8,241,229
P16,55,2,0,0,10,10,0,FALSE,TRUE,14.9107,6,10,3,7,4,4,7,244,236
P16,56,2,0,0,8,8,0,FALSE,TRUE,11.91661,8,8,5,5,7,7,7,249,241
P16,57,2,0,0,8,8,0,FALSE,TRUE,14.08983,8,8,5,5,8,4,7,254,246
P16,58,2,0,0,10,10,0,FALSE,TRUE,14.86962,6,10,3,7,6,3,7,257,253
P16,59,2,0,0,11,7,4,TRUE,TRUE,22.56811,9,7,6,4,6,3,7,263,257
P16,60,3,1,0,8,8,0,FALSE,TRUE,13.31057,8,8,5,5,8,8,8,268,262
P16,61,3,1,0,8,8,0,FALSE,TRUE,15.53807,8,8,5,5,8,8,8,273,267
P16,62,3,1,0,10,10,0,FALSE,TRUE,16.20309,6,10,5,5,4,4,4,278,272
P16,63,3,1,0,8,8,0,FALSE,TRUE,13.78326,8,8,5,5,7,7,7,283,277
P16,64,3,1,0,8,8,0,FALSE,TRUE,13.57454,8,8,5,5,7,4,7,288,282
P16,65,3,1,0,12,10,2,FALSE,TRUE,18.47553,6,10,5,5,7,4,4,293,287
P16,66,3,1,0,8,8,0,FALSE,TRUE,13.71367,8,8,5,5,7,7,7,298,292
P16,67,3,1,0,8,8,0,FALSE,TRUE,13.46245,8,8,5,5,8,6,8,303,297
P16,68,3,1,0,8,8,0,FALSE,TRUE,13.69644,8,8,5,5,8,4,8,308,302
P16,69,3,1,0,10,10,0,FALSE,TRUE,18.36307,6,10,5,5,4,4,4,313,307
P16,70,3,1,0,10,10,0,FALSE,TRUE,17.11093,6,10,5,5,6,3,4,318,312
P16,71,3,1,0,12,8,4,FALSE,TRUE,22.09543,8,8,5,5,8,3,6,323,317
P16,72,3,1,0,10,8,2,FALSE,TRUE,18.93365,8,8,5,5,7,7,7,328,322
P16,73,3,1,0,8,8,0,FALSE,TRUE,14.41157,8,8,5,5,7,7,7,333,327
P16,74,3,1,0,8,8,0,FALSE,TRUE,14.09009,8,8,5,5,8,8,8,338,332
P16,75,3,1,0,8,8,0,FALSE,TRUE,18.61516,8,8,5,5,8,8,8,343,337
P16,76,3,1,0,10,8,2,FALSE,TRUE,18.12737,8,8,5,5,8,8,8,348,342
P16,77,3,1,0,8,8,0,FALSE,TRUE,13.51774,8,8,5,5,8,8,8,353,347
P16,78,3,1,0,8,8,0,FALSE,TRUE,13.25322,8,8,5,5,8,8,8,358,352
P16,79,3,1,0,8,8,0,FALSE,TRUE,14.54937,8,8,5,5,8,8,8,363,357
